audio_path,relative_path,filename,authenticity,word_count,char_count,vowel_count,consonant_count,avg_word_length,has_cyrillic,has_latin
audio/MSK0038_0065-da3502a1.wav,audio/MSK0038_0065-da3502a1.wav,MSK0038_0065-da3502a1.wav,fake,2,8,2,3,4.0,1,0
audio/MSK0038_0066-79d58edb.wav,audio/MSK0038_0066-79d58edb.wav,MSK0038_0066-79d58edb.wav,fake,4,17,7,7,4.25,0,1
audio/MSK0038_0067-3b5b4c1f.wav,audio/MSK0038_0067-3b5b4c1f.wav,MSK0038_0067-3b5b4c1f.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0068-2315fce5.wav,audio/MSK0038_0068-2315fce5.wav,MSK0038_0068-2315fce5.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0069-f82c1217.wav,audio/MSK0038_0069-f82c1217.wav,MSK0038_0069-f82c1217.wav,fake,1,3,1,2,3.0,0,1
audio/MSK0038_0070-acaeb441.wav,audio/MSK0038_0070-acaeb441.wav,MSK0038_0070-acaeb441.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0071-0069614f.wav,audio/MSK0038_0071-0069614f.wav,MSK0038_0071-0069614f.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0072-68438684.wav,audio/MSK0038_0072-68438684.wav,MSK0038_0072-68438684.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0073-813cab84.wav,audio/MSK0038_0073-813cab84.wav,MSK0038_0073-813cab84.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0074-54a937ba.wav,audio/MSK0038_0074-54a937ba.wav,MSK0038_0074-54a937ba.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0075-1cfed420.wav,audio/MSK0038_0075-1cfed420.wav,MSK0038_0075-1cfed420.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0076-49ff9b25.wav,audio/MSK0038_0076-49ff9b25.wav,MSK0038_0076-49ff9b25.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0077-26b99929.wav,audio/MSK0038_0077-26b99929.wav,MSK0038_0077-26b99929.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0078-f4304ae7.wav,audio/MSK0038_0078-f4304ae7.wav,MSK0038_0078-f4304ae7.wav,fake,7,45,15,24,6.428571428571429,0,1
audio/MSK0038_0079-688a7314.wav,audio/MSK0038_0079-688a7314.wav,MSK0038_0079-688a7314.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0080-50d672ba.wav,audio/MSK0038_0080-50d672ba.wav,MSK0038_0080-50d672ba.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0081-d6a3fcbb.wav,audio/MSK0038_0081-d6a3fcbb.wav,MSK0038_0081-d6a3fcbb.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0082-5fe5a776.wav,audio/MSK0038_0082-5fe5a776.wav,MSK0038_0082-5fe5a776.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0083-d157f389.wav,audio/MSK0038_0083-d157f389.wav,MSK0038_0083-d157f389.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0084-8eb492b4.wav,audio/MSK0038_0084-8eb492b4.wav,MSK0038_0084-8eb492b4.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0085-334657fa.wav,audio/MSK0038_0085-334657fa.wav,MSK0038_0085-334657fa.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0086-cf2ad01e.wav,audio/MSK0038_0086-cf2ad01e.wav,MSK0038_0086-cf2ad01e.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0087-01e39a07.wav,audio/MSK0038_0087-01e39a07.wav,MSK0038_0087-01e39a07.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0088-a9137a22.wav,audio/MSK0038_0088-a9137a22.wav,MSK0038_0088-a9137a22.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0089-84420a54.wav,audio/MSK0038_0089-84420a54.wav,MSK0038_0089-84420a54.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0090-245f9e30.wav,audio/MSK0038_0090-245f9e30.wav,MSK0038_0090-245f9e30.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0091-4a19c0b0.wav,audio/MSK0038_0091-4a19c0b0.wav,MSK0038_0091-4a19c0b0.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0092-257650e1.wav,audio/MSK0038_0092-257650e1.wav,MSK0038_0092-257650e1.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0093-10ed72d7.wav,audio/MSK0038_0093-10ed72d7.wav,MSK0038_0093-10ed72d7.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0094-43b1ddb7.wav,audio/MSK0038_0094-43b1ddb7.wav,MSK0038_0094-43b1ddb7.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0095-9c523c6d.wav,audio/MSK0038_0095-9c523c6d.wav,MSK0038_0095-9c523c6d.wav,fake,1,3,1,2,3.0,0,1
audio/MSK0038_0096-757905b6.wav,audio/MSK0038_0096-757905b6.wav,MSK0038_0096-757905b6.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0097-990aa324.wav,audio/MSK0038_0097-990aa324.wav,MSK0038_0097-990aa324.wav,fake,1,2,1,1,2.0,0,1
audio/MSK0038_0098-00a0ddf4.wav,audio/MSK0038_0098-00a0ddf4.wav,MSK0038_0098-00a0ddf4.wav,fake,1,10,3,7,10.0,1,0
audio/MSK0038_0099-c8ff075d.wav,audio/MSK0038_0099-c8ff075d.wav,MSK0038_0099-c8ff075d.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0100-cb4ab404.wav,audio/MSK0038_0100-cb4ab404.wav,MSK0038_0100-cb4ab404.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0101-df46bb74.wav,audio/MSK0038_0101-df46bb74.wav,MSK0038_0101-df46bb74.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0102-9c0db792.wav,audio/MSK0038_0102-9c0db792.wav,MSK0038_0102-9c0db792.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0103-69ae8737.wav,audio/MSK0038_0103-69ae8737.wav,MSK0038_0103-69ae8737.wav,fake,2,9,4,4,4.5,0,1
audio/MSK0038_0104-80cc83e2.wav,audio/MSK0038_0104-80cc83e2.wav,MSK0038_0104-80cc83e2.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0105-19922de6.wav,audio/MSK0038_0105-19922de6.wav,MSK0038_0105-19922de6.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0038_0106-9b5343e9.wav,audio/MSK0038_0106-9b5343e9.wav,MSK0038_0106-9b5343e9.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0000-c5fcb686.wav,audio/MSK0039_0000-c5fcb686.wav,MSK0039_0000-c5fcb686.wav,fake,1,5,2,3,5.0,0,1
audio/MSK0039_0001-8ee45b97.wav,audio/MSK0039_0001-8ee45b97.wav,MSK0039_0001-8ee45b97.wav,fake,25,132,39,69,5.28,0,1
audio/MSK0039_0002-502b36c9.wav,audio/MSK0039_0002-502b36c9.wav,MSK0039_0002-502b36c9.wav,fake,3,12,3,7,4.0,0,1
audio/MSK0039_0003-322cddff.wav,audio/MSK0039_0003-322cddff.wav,MSK0039_0003-322cddff.wav,fake,2,12,5,6,6.0,1,0
audio/MSK0039_0004-98348ef3.wav,audio/MSK0039_0004-98348ef3.wav,MSK0039_0004-98348ef3.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0005-d13957f9.wav,audio/MSK0039_0005-d13957f9.wav,MSK0039_0005-d13957f9.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0006-dff8e588.wav,audio/MSK0039_0006-dff8e588.wav,MSK0039_0006-dff8e588.wav,fake,4,15,6,6,3.75,1,1
audio/MSK0039_0007-951d1f63.wav,audio/MSK0039_0007-951d1f63.wav,MSK0039_0007-951d1f63.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0008-00bebc57.wav,audio/MSK0039_0008-00bebc57.wav,MSK0039_0008-00bebc57.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0009-833f1fed.wav,audio/MSK0039_0009-833f1fed.wav,MSK0039_0009-833f1fed.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0010-dcea5cb6.wav,audio/MSK0039_0010-dcea5cb6.wav,MSK0039_0010-dcea5cb6.wav,fake,13,48,15,20,3.6923076923076925,1,1
audio/MSK0039_0011-b6c43cea.wav,audio/MSK0039_0011-b6c43cea.wav,MSK0039_0011-b6c43cea.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0012-73a59301.wav,audio/MSK0039_0012-73a59301.wav,MSK0039_0012-73a59301.wav,fake,8,44,15,22,5.5,1,1
audio/MSK0039_0013-21c845ed.wav,audio/MSK0039_0013-21c845ed.wav,MSK0039_0013-21c845ed.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0014-72a5d8ee.wav,audio/MSK0039_0014-72a5d8ee.wav,MSK0039_0014-72a5d8ee.wav,fake,9,33,11,14,3.6666666666666665,1,1
audio/MSK0039_0015-e3e48e61.wav,audio/MSK0039_0015-e3e48e61.wav,MSK0039_0015-e3e48e61.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0016-1ab821c2.wav,audio/MSK0039_0016-1ab821c2.wav,MSK0039_0016-1ab821c2.wav,fake,19,92,34,40,4.842105263157895,0,1
audio/MSK0039_0017-d6bad345.wav,audio/MSK0039_0017-d6bad345.wav,MSK0039_0017-d6bad345.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0018-7f578a46.wav,audio/MSK0039_0018-7f578a46.wav,MSK0039_0018-7f578a46.wav,fake,29,116,39,49,4.0,0,1
audio/MSK0039_0019-dab8e5e2.wav,audio/MSK0039_0019-dab8e5e2.wav,MSK0039_0019-dab8e5e2.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0020-8ae35156.wav,audio/MSK0039_0020-8ae35156.wav,MSK0039_0020-8ae35156.wav,fake,2,9,4,4,4.5,0,1
audio/MSK0039_0021-752b5449.wav,audio/MSK0039_0021-752b5449.wav,MSK0039_0021-752b5449.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0022-a9b732aa.wav,audio/MSK0039_0022-a9b732aa.wav,MSK0039_0022-a9b732aa.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0023-183dd37f.wav,audio/MSK0039_0023-183dd37f.wav,MSK0039_0023-183dd37f.wav,fake,13,58,21,25,4.461538461538462,0,1
audio/MSK0039_0024-85a6c3d5.wav,audio/MSK0039_0024-85a6c3d5.wav,MSK0039_0024-85a6c3d5.wav,fake,15,88,29,45,5.866666666666666,1,1
audio/MSK0039_0025-3391e7b9.wav,audio/MSK0039_0025-3391e7b9.wav,MSK0039_0025-3391e7b9.wav,fake,2,13,4,8,6.5,0,1
audio/MSK0039_0026-ee92d7ab.wav,audio/MSK0039_0026-ee92d7ab.wav,MSK0039_0026-ee92d7ab.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0027-6f241125.wav,audio/MSK0039_0027-6f241125.wav,MSK0039_0027-6f241125.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0028-5e3bfe36.wav,audio/MSK0039_0028-5e3bfe36.wav,MSK0039_0028-5e3bfe36.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0029-3d2d06b9.wav,audio/MSK0039_0029-3d2d06b9.wav,MSK0039_0029-3d2d06b9.wav,fake,1,2,1,1,2.0,0,1
audio/MSK0039_0030-7105c2cd.wav,audio/MSK0039_0030-7105c2cd.wav,MSK0039_0030-7105c2cd.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0031-dd9a1375.wav,audio/MSK0039_0031-dd9a1375.wav,MSK0039_0031-dd9a1375.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0032-e2b70864.wav,audio/MSK0039_0032-e2b70864.wav,MSK0039_0032-e2b70864.wav,fake,2,18,7,10,9.0,0,1
audio/MSK0039_0033-2721af82.wav,audio/MSK0039_0033-2721af82.wav,MSK0039_0033-2721af82.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0034-10c2db24.wav,audio/MSK0039_0034-10c2db24.wav,MSK0039_0034-10c2db24.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0035-e651da50.wav,audio/MSK0039_0035-e651da50.wav,MSK0039_0035-e651da50.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0036-d9e74a72.wav,audio/MSK0039_0036-d9e74a72.wav,MSK0039_0036-d9e74a72.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0037-c2898a1b.wav,audio/MSK0039_0037-c2898a1b.wav,MSK0039_0037-c2898a1b.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0038-49dd4548.wav,audio/MSK0039_0038-49dd4548.wav,MSK0039_0038-49dd4548.wav,fake,9,42,13,21,4.666666666666667,1,1
audio/MSK0039_0039-ce0f663a.wav,audio/MSK0039_0039-ce0f663a.wav,MSK0039_0039-ce0f663a.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0040-148f051c.wav,audio/MSK0039_0040-148f051c.wav,MSK0039_0040-148f051c.wav,fake,7,45,16,23,6.428571428571429,0,1
audio/MSK0039_0041-e41d41ac.wav,audio/MSK0039_0041-e41d41ac.wav,MSK0039_0041-e41d41ac.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0042-bf5f8072.wav,audio/MSK0039_0042-bf5f8072.wav,MSK0039_0042-bf5f8072.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0043-6b1705a5.wav,audio/MSK0039_0043-6b1705a5.wav,MSK0039_0043-6b1705a5.wav,fake,1,3,0,0,3.0,0,0
audio/MSK0039_0044-62faadd3.wav,audio/MSK0039_0044-62faadd3.wav,MSK0039_0044-62faadd3.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0045-87d7a1aa.wav,audio/MSK0039_0045-87d7a1aa.wav,MSK0039_0045-87d7a1aa.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0046-e210c057.wav,audio/MSK0039_0046-e210c057.wav,MSK0039_0046-e210c057.wav,fake,5,25,9,12,5.0,1,1
audio/MSK0039_0047-41c05061.wav,audio/MSK0039_0047-41c05061.wav,MSK0039_0047-41c05061.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0048-4d50b76c.wav,audio/MSK0039_0048-4d50b76c.wav,MSK0039_0048-4d50b76c.wav,fake,1,7,3,4,7.0,0,1
audio/MSK0039_0049-8eda4c08.wav,audio/MSK0039_0049-8eda4c08.wav,MSK0039_0049-8eda4c08.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0050-70172861.wav,audio/MSK0039_0050-70172861.wav,MSK0039_0050-70172861.wav,fake,1,3,2,1,3.0,1,0
audio/MSK0039_0051-d5e6bde7.wav,audio/MSK0039_0051-d5e6bde7.wav,MSK0039_0051-d5e6bde7.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0052-ca195552.wav,audio/MSK0039_0052-ca195552.wav,MSK0039_0052-ca195552.wav,fake,3,16,5,9,5.333333333333333,0,1
audio/MSK0039_0053-b472519d.wav,audio/MSK0039_0053-b472519d.wav,MSK0039_0053-b472519d.wav,fake,2,10,3,6,5.0,0,1
audio/MSK0039_0054-9889c659.wav,audio/MSK0039_0054-9889c659.wav,MSK0039_0054-9889c659.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0055-35a80560.wav,audio/MSK0039_0055-35a80560.wav,MSK0039_0055-35a80560.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0056-7f8bafb9.wav,audio/MSK0039_0056-7f8bafb9.wav,MSK0039_0056-7f8bafb9.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0057-ac58f1b2.wav,audio/MSK0039_0057-ac58f1b2.wav,MSK0039_0057-ac58f1b2.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0058-15612794.wav,audio/MSK0039_0058-15612794.wav,MSK0039_0058-15612794.wav,fake,12,52,20,21,4.333333333333333,1,1
audio/MSK0039_0059-c720e1fc.wav,audio/MSK0039_0059-c720e1fc.wav,MSK0039_0059-c720e1fc.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0060-7efadae2.wav,audio/MSK0039_0060-7efadae2.wav,MSK0039_0060-7efadae2.wav,fake,9,37,14,15,4.111111111111111,1,1
audio/MSK0039_0061-7b22d17e.wav,audio/MSK0039_0061-7b22d17e.wav,MSK0039_0061-7b22d17e.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0062-5b458440.wav,audio/MSK0039_0062-5b458440.wav,MSK0039_0062-5b458440.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0063-a55c7cd8.wav,audio/MSK0039_0063-a55c7cd8.wav,MSK0039_0063-a55c7cd8.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0064-4f9eb548.wav,audio/MSK0039_0064-4f9eb548.wav,MSK0039_0064-4f9eb548.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0065-6a4c138a.wav,audio/MSK0039_0065-6a4c138a.wav,MSK0039_0065-6a4c138a.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0066-de643c9a.wav,audio/MSK0039_0066-de643c9a.wav,MSK0039_0066-de643c9a.wav,fake,9,40,9,23,4.444444444444445,0,1
audio/MSK0039_0067-e7f8ddca.wav,audio/MSK0039_0067-e7f8ddca.wav,MSK0039_0067-e7f8ddca.wav,fake,1,7,3,4,7.0,0,1
audio/MSK0039_0068-0479ccf2.wav,audio/MSK0039_0068-0479ccf2.wav,MSK0039_0068-0479ccf2.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0069-b7e76f9c.wav,audio/MSK0039_0069-b7e76f9c.wav,MSK0039_0069-b7e76f9c.wav,fake,1,11,4,7,11.0,0,1
audio/MSK0039_0070-b877713d.wav,audio/MSK0039_0070-b877713d.wav,MSK0039_0070-b877713d.wav,fake,9,43,17,18,4.777777777777778,0,1
audio/MSK0039_0071-863cd07d.wav,audio/MSK0039_0071-863cd07d.wav,MSK0039_0071-863cd07d.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0072-78a25dc2.wav,audio/MSK0039_0072-78a25dc2.wav,MSK0039_0072-78a25dc2.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0073-4c8c7fdb.wav,audio/MSK0039_0073-4c8c7fdb.wav,MSK0039_0073-4c8c7fdb.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0074-c18669b0.wav,audio/MSK0039_0074-c18669b0.wav,MSK0039_0074-c18669b0.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0075-846081f9.wav,audio/MSK0039_0075-846081f9.wav,MSK0039_0075-846081f9.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0076-a690507d.wav,audio/MSK0039_0076-a690507d.wav,MSK0039_0076-a690507d.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0077-1550e4ae.wav,audio/MSK0039_0077-1550e4ae.wav,MSK0039_0077-1550e4ae.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0078-cb8a3437.wav,audio/MSK0039_0078-cb8a3437.wav,MSK0039_0078-cb8a3437.wav,fake,12,44,15,18,3.6666666666666665,1,1
audio/MSK0039_0079-ab9ee2d9.wav,audio/MSK0039_0079-ab9ee2d9.wav,MSK0039_0079-ab9ee2d9.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0080-47282240.wav,audio/MSK0039_0080-47282240.wav,MSK0039_0080-47282240.wav,fake,13,60,22,26,4.615384615384615,1,1
audio/MSK0039_0081-29e474ee.wav,audio/MSK0039_0081-29e474ee.wav,MSK0039_0081-29e474ee.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0082-4ec1d599.wav,audio/MSK0039_0082-4ec1d599.wav,MSK0039_0082-4ec1d599.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0083-99ba0d63.wav,audio/MSK0039_0083-99ba0d63.wav,MSK0039_0083-99ba0d63.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0084-bc174d4b.wav,audio/MSK0039_0084-bc174d4b.wav,MSK0039_0084-bc174d4b.wav,fake,31,153,52,71,4.935483870967742,1,1
audio/MSK0039_0085-e3efb542.wav,audio/MSK0039_0085-e3efb542.wav,MSK0039_0085-e3efb542.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0086-b6a89f26.wav,audio/MSK0039_0086-b6a89f26.wav,MSK0039_0086-b6a89f26.wav,fake,11,48,15,23,4.363636363636363,1,1
audio/MSK0039_0087-31a17e94.wav,audio/MSK0039_0087-31a17e94.wav,MSK0039_0087-31a17e94.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0088-182d3ed6.wav,audio/MSK0039_0088-182d3ed6.wav,MSK0039_0088-182d3ed6.wav,fake,20,99,34,46,4.95,1,1
audio/MSK0039_0089-08364e73.wav,audio/MSK0039_0089-08364e73.wav,MSK0039_0089-08364e73.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0090-edd9f3e6.wav,audio/MSK0039_0090-edd9f3e6.wav,MSK0039_0090-edd9f3e6.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0091-9da5efa3.wav,audio/MSK0039_0091-9da5efa3.wav,MSK0039_0091-9da5efa3.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0092-bf9962b1.wav,audio/MSK0039_0092-bf9962b1.wav,MSK0039_0092-bf9962b1.wav,fake,8,39,13,19,4.875,0,1
audio/MSK0039_0093-fddc4e00.wav,audio/MSK0039_0093-fddc4e00.wav,MSK0039_0093-fddc4e00.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0094-cdbe97a1.wav,audio/MSK0039_0094-cdbe97a1.wav,MSK0039_0094-cdbe97a1.wav,fake,3,19,7,10,6.333333333333333,0,1
audio/MSK0039_0095-dba54f6d.wav,audio/MSK0039_0095-dba54f6d.wav,MSK0039_0095-dba54f6d.wav,fake,1,4,2,2,4.0,0,1
audio/MSK0039_0096-7bc196e3.wav,audio/MSK0039_0096-7bc196e3.wav,MSK0039_0096-7bc196e3.wav,fake,7,28,8,14,4.0,1,1
audio/MSK0039_0097-83994bc7.wav,audio/MSK0039_0097-83994bc7.wav,MSK0039_0097-83994bc7.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0098-639d94dc.wav,audio/MSK0039_0098-639d94dc.wav,MSK0039_0098-639d94dc.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0099-f02b4859.wav,audio/MSK0039_0099-f02b4859.wav,MSK0039_0099-f02b4859.wav,fake,4,19,8,8,4.75,1,0
audio/MSK0039_0100-df438775.wav,audio/MSK0039_0100-df438775.wav,MSK0039_0100-df438775.wav,fake,5,15,6,5,3.0,1,0
audio/MSK0039_0101-3240fbb3.wav,audio/MSK0039_0101-3240fbb3.wav,MSK0039_0101-3240fbb3.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0102-c514ad86.wav,audio/MSK0039_0102-c514ad86.wav,MSK0039_0102-c514ad86.wav,fake,15,59,19,26,3.933333333333333,0,1
audio/MSK0039_0103-646d6a39.wav,audio/MSK0039_0103-646d6a39.wav,MSK0039_0103-646d6a39.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0039_0104-4abcdf73.wav,audio/MSK0039_0104-4abcdf73.wav,MSK0039_0104-4abcdf73.wav,fake,1,5,2,3,5.0,1,0
audio/MSK0039_0105-70e89dc3.wav,audio/MSK0039_0105-70e89dc3.wav,MSK0039_0105-70e89dc3.wav,fake,3,12,4,6,4.0,0,1
audio/MSK0039_0106-e08e8545.wav,audio/MSK0039_0106-e08e8545.wav,MSK0039_0106-e08e8545.wav,fake,1,1,1,0,1.0,1,0
audio/MSK0040_0000-67de7290.wav,audio/MSK0040_0000-67de7290.wav,MSK0040_0000-67de7290.wav,fake,2,6,2,3,3.0,0,1
audio/MSK0040_0001-2462107f.wav,audio/MSK0040_0001-2462107f.wav,MSK0040_0001-2462107f.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0040_0002-fdf5b712.wav,audio/MSK0040_0002-fdf5b712.wav,MSK0040_0002-fdf5b712.wav,fake,2,9,5,3,4.5,1,0
audio/MSK0040_0003-08ba883a.wav,audio/MSK0040_0003-08ba883a.wav,MSK0040_0003-08ba883a.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0040_0004-742c962b.wav,audio/MSK0040_0004-742c962b.wav,MSK0040_0004-742c962b.wav,fake,10,38,12,17,3.8,1,1
audio/MSK0040_0005-ab726ad5.wav,audio/MSK0040_0005-ab726ad5.wav,MSK0040_0005-ab726ad5.wav,fake,1,1,1,0,1.0,1,0
audio/MSK0040_0006-98810b82.wav,audio/MSK0040_0006-98810b82.wav,MSK0040_0006-98810b82.wav,fake,6,23,6,12,3.8333333333333335,1,1
audio/MSK0040_0007-9f63f949.wav,audio/MSK0040_0007-9f63f949.wav,MSK0040_0007-9f63f949.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0040_0008-66f80f44.wav,audio/MSK0040_0008-66f80f44.wav,MSK0040_0008-66f80f44.wav,fake,21,96,35,41,4.571428571428571,0,1
audio/MSK0040_0009-c678aa66.wav,audio/MSK0040_0009-c678aa66.wav,MSK0040_0009-c678aa66.wav,fake,1,4,1,3,4.0,0,1
audio/MSK0040_0010-373d769d.wav,audio/MSK0040_0010-373d769d.wav,MSK0040_0010-373d769d.wav,fake,1,2,1,1,2.0,0,1
audio/MSK0040_0011-8b29f064.wav,audio/MSK0040_0011-8b29f064.wav,MSK0040_0011-8b29f064.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0040_0012-97d53209.wav,audio/MSK0040_0012-97d53209.wav,MSK0040_0012-97d53209.wav,fake,8,34,11,16,4.25,0,1
audio/MSK0040_0013-95e6e872.wav,audio/MSK0040_0013-95e6e872.wav,MSK0040_0013-95e6e872.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0040_0014-9ef7190a.wav,audio/MSK0040_0014-9ef7190a.wav,MSK0040_0014-9ef7190a.wav,fake,8,40,15,18,5.0,0,1
audio/MSK0040_0015-4dcdfeca.wav,audio/MSK0040_0015-4dcdfeca.wav,MSK0040_0015-4dcdfeca.wav,fake,2,13,4,8,6.5,1,1
audio/MSK0040_0016-e69aec82.wav,audio/MSK0040_0016-e69aec82.wav,MSK0040_0016-e69aec82.wav,fake,8,38,12,19,4.75,0,1
audio/MSK0040_0017-c47198db.wav,audio/MSK0040_0017-c47198db.wav,MSK0040_0017-c47198db.wav,fake,4,26,8,12,6.5,1,1
audio/MSK0040_0018-9be64baf.wav,audio/MSK0040_0018-9be64baf.wav,MSK0040_0018-9be64baf.wav,fake,6,31,9,17,5.166666666666667,0,1
audio/MSK0040_0019-c197975b.wav,audio/MSK0040_0019-c197975b.wav,MSK0040_0019-c197975b.wav,fake,1,1,0,1,1.0,0,1
audio/MSK0040_0020-fd108a45.wav,audio/MSK0040_0020-fd108a45.wav,MSK0040_0020-fd108a45.wav,fake,2,9,4,4,4.5,0,1
audio/MSK0040_0021-fc120c1d.wav,audio/MSK0040_0021-fc120c1d.wav,MSK0040_0021-fc120c1d.wav,fake,1,5,2,3,5.0,0,1
audio/MSK0040_0022-10020d2f.wav,audio/MSK0040_0022-10020d2f.wav,MSK0040_0022-10020d2f.wav,fake,15,67,24,29,4.466666666666667,1,1
